id,gender,age
1db24e,2,41
01181f,1,68
092def,1,42
0203a4,1,50
087eb4,2,1
1574c2,2,59
175794,2,73
1dec13,1,46
0d5dd6,1,46
0c7af2,1,27
0defdd,1,22
0311fe,1,77
1e6477,1,38
0732ce,1,20
0c51aa,2,38
1a16a7,1,42
0b0e73,1,24
0532b8,2,62
085ee9,2,81
1e15f3,1,10
115548,1,25
19dbe1,2,66
0ae9c5,2,54
1259da,2,56
1.32E+30,1,52
0c52b2,2,38
1.00E+263,1,66
59084,1,40
17672,1,27
070cfb,2,45
0aecb8,1,51
79800,2,20
0eaa93,1,35
0ee8e5,2,24
0544b5,1,48
1ac47c,1,56
0764a3,1,54
021ccb,1,51
071a95,1,47
03c930,2,34
08a272,2,53
08a78e,1,46
08eacc,1,29
0c0936,1,46
06d787,1,80
07748e,1,62
96280,1,29
04807f,1,61
77453,2,34
0a740a,2,82
0c7c56,2,26
0e8ba8,2,53
135d14,2,1
13c682,2,76
103232,1,33
18fdcc,2,18
1ae63c,1,59
01591c,1,36
1add41,2,26
111032,1,28
0bb015,2,25
144f38,2,30
10fad0,1,33
0100c7,1,16
09487b,2,52
10c311,1,64
1679a9,2,38
11df45,1,27
04aca4,1,38
1.70E+223,2,31
0aee0c,2,31
033b74,2,43
1c986c,1,36
16ee54,1,35
1d6418,1,55
1a94c2,1,56
10c51a,2,57
01d31d,1,72
094f64,2,31
1e3d0d,2,5
03660d,2,36
0e30a4,1,0
162394,2,60
04c721,2,29
102a69,1,49
0f811c,1,49
1cc1f3,2,31
181e0f,1,57
1e5857,2,36
07bc08,2,43
100450,1,49
097c5d,1,46
002c40,1,82
07099d,1,2
189299,1,66
1dd2d6,1,45
09e4dc,1,33
0ebdf4,1,41
05f589,2,35
119060,1,27
0dc4ae,1,51
15fd04,1,39
0886aa,1,30
1e0f97,1,43
0a2836,1,50
0c87dd,2,20
0b242c,1,54
1a1d56,2,73
08190c,1,47
106f6d,1,61
13fd03,1,55
0103f9,2,71
1baea0,1,48
155fd1,1,60
62382,1,28
0a668d,1,69
13dd0e,2,6
07664b,2,28
0c62ac,2,35
191cc7,2,32
07c28c,1,24
19436c,1,21
080db2,2,10
1a826b,1,6
00e562,1,29
0e2771,2,61
1d17e6,1,32
127822,1,50
174538,1,46
0abfdd,1,61
0ede54,1,48
189a65,2,43
04fb17,2,53
14575a,2,39
1196bc,2,35
01602c,1,65
0e511a,2,39
19acc6,1,63
0a2afa,1,44
11d2e2,2,40
1cf81c,2,32
09f12c,1,38
0969dc,2,45
11f9fb,2,40
1289be,1,53
156116,1,25
1dc658,1,34
184488,2,56
0180d2,1,23
04ebaa,1,36
091f85,2,40
03b3eb,1,26
1b1d06,2,35
0885d5,1,36
12a0be,1,42
03aa63,1,44
1aaccd,1,36
0ae3e1,1,31
0d4235,1,38
54812,1,22
10ae32,2,57
15a6f8,2,28
193148,2,21
10e98b,2,39
10d9ae,1,50
02fd68,2,29
00350b,1,51
053d1f,1,47
1e3938,2,59
1.72E+96,1,3
1db688,1,51
0ce21e,2,43
0ec4e5,1,42
16b556,1,49
130c50,2,40
027eec,1,25
12e2f3,2,42
1c9f50,1,49
06ab6c,1,40
05c927,1,42
0f3619,2,86
1c6135,1,65
0e19cd,1,32
080c91,1,37
192fbb,1,30
0900f9,2,37
03d06f,2,27
107684,2,67
10680a,2,35
084e9e,2,38
14c71c,1,46
1a95ec,2,30
143204,2,59
1171aa,2,19
1c11cf,1,31
197a5f,1,25
13e2af,1,41
00d5ec,1,38
0cf065,2,33
02f19a,1,51
147ceb,1,35
0713ff,2,56
0bf6f9,1,7
14b83f,1,49
1.00E+135,1,27
19dae7,2,54
11f45c,1,17
00032c,1,39
1e2a09,1,52
13f742,1,35
13bc70,1,46
1cc5d7,1,60
192053,1,31
1d83a6,2,33
05981d,1,41
167426,2,33
06b0ae,1,44
1a40b8,1,27
0a7259,2,1
13e33f,1,26
1a5395,1,52
163311,1,44
124e0f,1,2
129f8f,2,30
1dcfdd,1,48
00cb8e,2,57
017a36,2,41
0b9794,1,46
038c9b,2,40
0091dc,1,42
0e1240,1,26
173559,1,77
07729a,2,57
17547e,1,41
04b48f,1,26
17859d,1,19
1d8caf,1,40
0ff8ad,1,36
163af9,1,45
18f2cc,2,38
30900,2,48
0f1f7e,2,18
09014b,2,51
1a6631,1,44
164bab,1,50
15e0e3,1,30
10aafb,2,45
1c3b17,2,44
0bbd1a,1,35
0649bb,1,18
031cd0,1,24
196bd7,2,43
144d61,1,61
0dafa8,1,28
0d4f8e,1,26
033a7f,2,54
035f1f,2,39
0f75df,2,42
1e1ebb,1,56
1600ec,2,49
65495,2,47
11b478,2,46
08688a,1,38
1b2a63,2,34
158537,1,54
01fa3d,2,26
05b1ce,1,1
0130ad,1,13
0519bc,1,44
0ed060,1,23
0fb6d8,2,66
1a3e34,1,26
108d32,1,40
0350b8,1,52
01a499,2,78
82482,1,42
08c65d,1,48
1b888a,2,21
0f953f,2,46
003efc,1,32
05323c,2,40
0e8e50,2,40
157000,2,30
1a9d33,2,68
9.82E+07,2,68
1a6403,1,56
19423c,2,56
094cda,2,36
0d51cf,2,32
10b0a9,1,53
0a0b9e,2,34
0a1b5c,2,63
0d82f5,1,22
1a6481,2,22
10b6eb,1,16
19d1c4,1,50
0f9e58,2,21
1.82E+07,1,30
107342,2,39
0a461a,1,19
04b244,2,8
0771cb,2,55
1a80fa,1,2
93780,1,49
0e3286,2,25
0d65b1,1,27
0512c9,2,24
0ca224,1,43
0a789d,2,27
0ce152,2,43
09569e,1,24
043b20,2,3
175b75,1,52
179c19,1,58
043b24,2,41
04def8,1,26
27108,1,22
0bf197,2,32
15f6b4,1,46
06886b,2,52
13cc28,1,42
100d59,2,47
0aadd5,1,51
0430af,1,33
149cd4,1,31
119f77,1,60
0e82b2,2,32
0ee5a3,2,45
150727,1,28
1d4f2b,1,44
17e97b,1,39
1584b2,1,37
0a468b,2,40
09eee1,2,29
0e41b2,2,61
35874,2,41
1af6ea,1,67
0ccc28,1,35
1.00E+143,1,60
0c0137,2,16
1beaff,2,37
1079a4,2,35
1c632a,1,52
8.60E+06,1,54
1b9111,1,60
0480d3,2,72
0ef3ca,1,65
17564d,2,50
0ebb65,1,35
12fc04,2,30
0eefcf,2,39
15603d,1,27
189115,1,57
07477b,1,61
1c708b,2,51
0bc81b,2,46
07c942,2,18
09d1c8,1,32
0b4f30,2,55
01ff04,2,30
01fde0,2,59
11312b,2,43
54430,2,39
103afe,2,27
0f53c5,2,53
18038c,1,38
14f538,1,51
0dcc50,1,63
06e595,2,50
56903,1,53
1e5cd5,1,40
0254ab,2,23
060e8c,1,49
09f189,2,76
1dafbc,2,18
0c0559,1,34
17eb6c,1,39
0f6cc7,2,34
054ee7,1,45
05c07a,2,36
1b88e0,1,26
09dab1,1,31
1bb07a,1,29
1736a8,2,27
006d4e,1,55
1ca5bf,1,20
185359,2,50
0564ef,2,42
064dc1,1,37
036d75,2,39
0957a8,2,45
1e6901,1,43
18ffa7,2,33
05f0cf,2,45
005b7f,1,60
1dc22f,2,45
011b4b,2,68
1ae451,1,75
1d0c9b,2,1
162906,2,30
1e166f,1,20
0e8e96,1,58
1b8de7,2,28
1bf287,1,29
157b30,2,56
00f302,2,30
09eabf,1,25
162f06,1,45
10df3d,1,7
196930,2,36
0c94bf,2,30
038fff,2,3
140871,2,77
0b2493,1,20
0d7d20,2,57
136130,2,71
121d0b,1,46
1b1cc7,1,24
12a505,2,24
1e0f89,2,70
0915de,1,20
0e26fb,2,64
00c06c,2,46
0374b1,2,32
13d484,1,53
0a39f0,2,38
05cfb8,2,51
07b29e,2,24
11f220,1,27
19e6c2,1,43
0e420b,2,38
1e6b62,2,45
112607,2,73
1d5366,2,62
1.88E+70,2,53
153198,2,40
28380,1,52
1760be,1,40
19bf6e,2,70
1.30E+301,2,55
0f6619,1,39
1ca22d,1,20
00dbc3,2,22
133592,2,31
3.60E+02,1,58
0858ad,1,27
110d27,1,27
033bf9,1,27
10c722,1,29
1c2a9b,1,29
00d7d4,2,36
0e49f9,2,26
09995e,2,54
0d6eee,1,38
06d0f7,2,64
03ed31,1,43
0537b3,1,52
1a9d01,2,20
0706d3,1,36
185102,2,32
1c3d46,1,50
0c262b,1,42
1809f2,2,40
081ded,2,48
134ad4,1,60
063f2d,1,31
144d2e,1,50
0006f4,2,22
0edd52,1,46
145f56,2,55
0e6d3c,1,34
0aa5e5,1,41
0ba810,1,26
009a56,1,31
145eea,2,62
1c2afc,1,58
1a8835,2,35
10971e,2,47
1b9906,1,40
159ca8,2,55
1a9202,1,31
0f2b7c,2,40
01a5fd,1,0
13172a,2,34
1308f5,2,17
1682f6,1,40
08d634,2,46
18716f,1,28
1e0bd0,2,42
125cf3,1,24
03eae8,2,52
0f1d26,2,40
1a2906,2,25
1e40ad,1,17
072a6f,2,37
130df0,1,9
1b5060,1,62
0cda91,1,33
00154c,2,33
07a13d,2,79
0a0db2,2,34
05f1c8,1,1
16a198,1,27
6.10E+96,1,50
0c3799,1,44
175b4f,2,63
111be3,2,41
1492ad,2,25
1d6ba1,2,27
17d39d,2,40
1aae98,2,30
136ffb,2,24
1a424e,1,36
164dcc,1,46
14a404,2,27
185903,1,35
18d63c,2,12
158a70,2,81
0b02c9,2,25
09e6df,2,73
1d3fc3,2,40
133918,2,38
08c826,2,60
0bba2b,2,60
1a0f69,1,33
02b703,2,27
03a8ee,1,35
04b8c8,2,83
1aa89d,1,5
04e827,2,33
13b07f,1,27
0ef417,1,66
14408c,1,46
175890,1,73
0af2c2,2,22
1dfff6,2,66
0e370c,2,25
04ff1b,2,31
59311,2,51
1332f8,2,38
14b8d6,2,46
0dbc0e,2,50
013f50,1,57
1403d0,2,37
76277,1,45
1dc84d,1,89
0ca873,1,56
0fd262,1,36
0d1dc4,2,35
1478a4,1,33
1c16fb,1,58
1daf59,1,42
1be1ca,1,25
0.00E+00,2,58
0a66fd,2,85
1730c1,1,33
1131ba,1,29
0f8c38,1,46
030fcf,2,37
1b227d,2,71
139ee7,1,66
07b22b,1,36
0744f7,2,36
17943f,2,68
04b7e3,2,33
08cf60,1,47
0e4f09,1,60
1cdeb9,2,25
08e17a,2,41
0aac1c,1,29
0194aa,2,0
1d89aa,1,51
1310a3,1,36
0c2155,1,38
1b6770,1,38
1e71f6,2,0
0ad48c,2,39
0056bf,1,41
16e648,2,29
0b0a53,1,67
18f773,2,68
19d824,1,44
10d5cb,1,77
123985,1,51
0b3c97,1,48
13cfe9,2,46
0a98ad,2,46
175c0d,2,43
07f3ba,1,37
0b6321,1,29
129fe3,1,42
0ee079,1,52
03ba22,2,32
0d5237,2,46
1d038f,1,50
0d5c45,2,42
08ddbf,1,28
03ae1c,2,29
187e5a,1,25
1019ac,2,36
4946,1,34
052a98,1,46
087ca6,2,1
1592f6,1,60
0f5119,1,41
14dd01,2,51
0486a3,1,43
1e17e8,1,30
0f39ab,2,49
0dcb3b,1,37
18d8ba,2,9
1d7da5,1,29
92094,1,72
10e639,1,33
0e6d45,1,24
1dfe41,2,75
07d146,2,49
0e84ff,1,30
08f8c3,1,43
102a14,2,51
0e9956,2,76
02bada,2,29
1d7671,2,35
18a76d,1,26
027dec,2,76
00be23,1,24
0a152c,1,82
99530,1,30
020c1e,1,26
1386c6,2,5
1c1cbb,1,42
009dfd,2,37
1daaf4,2,54
10eb76,1,34
1d6383,1,28
0fd7ac,1,57
198ba5,2,47
185607,1,35
0c3aca,2,53
1cef6d,1,58
10ad7f,2,1
0548db,2,22
05c1b2,1,27
1672bb,2,33
0f8e26,2,14
0a4c1f,2,32
0da9bc,1,44
76975,1,26
1.02E+10,1,38
04df69,2,69
183430,1,72
0c5d8e,1,45
037b85,1,61
1426fb,1,55
048b5f,1,46
164ad6,1,39
0195c9,2,51
0f1e86,1,31
186dc6,1,36
052ff2,1,50
8.64E+11,2,42
0422b8,2,48
0b0ce1,1,69
15cb23,2,56
05ea08,1,34
0f7b41,2,82
10ca42,2,38
146ddc,1,57
19ad6e,1,79
09d0c0,2,31
1a26fe,2,22
99114,1,30
47744,1,73
15f206,2,52
1b89c8,1,28
06c9c8,2,61
1af346,1,43
053c21,2,53
1aadb3,2,64
0e2089,1,42
1384ba,1,76
0b49b7,2,41
0d61ea,2,52
185c9e,1,52
1353d7,2,10
1e7d60,2,48
01949a,2,6
1b57a9,1,55
0dd8b4,1,39
186d58,1,30
1b9441,2,34
1.90E+195,2,48
0e75b7,1,57
0628d4,1,26
0d39b0,1,61
11f70c,1,32
0abfeb,1,31
00f75f,2,57
0f2c9a,2,61
1cfece,2,34
0659ec,2,22
0005ea,2,33
09306d,2,61
089ee9,1,1
0db8b2,1,42
05d4c1,1,42
0cd1c9,2,41
0114a9,2,33
84303,2,52
1c6be9,1,45
1549d0,1,25
15f7cc,1,24
0eb2eb,1,29
0162ad,2,44
1c98b2,1,45
16d29a,2,57
0c10ec,1,49
48049,2,29
0ac7e3,2,37
0c484f,1,53
02b23b,1,73
17d782,1,51
1793b3,1,58
06f17c,1,60
0f8263,1,26
1831d4,2,63
06632d,1,33
05dd2e,1,24
0f5c7c,1,39
18889,1,50
06f611,1,24
17a1ff,2,47
10ee94,1,16
09a755,1,45
0a61a8,1,67
099fee,1,37
07c187,1,37
84472,2,26
10f3a2,1,53
1ddf10,2,24
075dbc,2,47
1.24E+46,2,65
9.00E+257,2,28
5.00E+35,2,50
15551a,2,28
08d156,2,46
11214f,2,67
0a97c0,2,31
00e4a1,2,29
16b254,2,36
0af6d6,1,12
06af96,1,25
1cd0b9,1,35
03a62f,1,30
02ce36,2,65
16f21e,2,43
006b2d,2,58
01352b,1,26
0d4e9e,1,60
156982,1,34
198072,1,41
02f921,1,42
0a8a2b,1,65
1.74E+101,1,27
171057,1,24
1.60E+105,1,36
0601fe,1,70
13746a,2,51
64593,1,35
0e7991,1,57
06549d,2,38
01e0d9,1,62
0f16ff,2,36
0de38a,2,33
16d4ab,2,22
05264a,2,37
15e57f,1,28
118332,1,55
0f8d13,1,51
0f3662,1,65
1c92c9,2,30
12ed04,2,92
66452,1,30
155d22,1,39
167120,2,25
07c717,1,50
06e80c,2,53
38170,2,35
16f602,1,33
0fd4ec,2,37
0d4aa6,2,36
04bbb6,1,44
20264,1,52
15fc94,1,38
019b80,1,25
06e2de,1,22
17b8bf,2,48
16a388,1,54
1643eb,1,69
05e7ec,2,71
078c13,2,66
0b3d45,1,30
0ef0c4,1,27
1e5656,2,67
137752,2,22
83064,1,40
03295a,2,25
0da0f0,2,52
10739,2,34
18c6c1,2,47
16c3c8,2,39
0c624d,2,38
0e5a51,2,28
0c00b5,2,40
18ca9e,2,43
0f2abe,1,56
13a71c,1,26
1346ad,1,19
1aa108,2,32
195668,2,49
172885,2,28
09b0a8,1,1
0bf14b,1,0
173dde,1,33
60482,2,70
19355e,1,49
06f356,1,46
065b5c,2,42
19de64,1,57
118c67,2,48
0c7193,1,23
0fbcdf,1,27
0aca88,2,67
18dbc8,2,61
71204,1,37
0dd70c,2,2
1e0bea,1,41
15a335,2,51
1297d2,1,54
043f28,1,51
15713d,2,56
1d47ba,1,81
1087a4,1,32
068db5,2,20
0ac51d,1,60
1c1a3d,1,52
08f4c8,2,32
02b56c,1,28
105f35,2,55
45278,2,64
1a3293,2,43
130eea,1,30
114532,2,60
0a602e,1,1
1b1b81,1,79
05ecee,1,46
0ccc0e,2,68
18e602,1,45
0c3886,1,60
12f245,1,77
0a628e,1,21
04487c,2,46
10d9b6,1,60
77732,2,34
1d2f87,2,52
6.91E+10,2,54
0b944d,1,0
11933f,1,47
13bd9d,1,39
0f2eb9,1,26
0767a3,1,42
0507b3,2,1
19cf63,2,37
0f3dea,1,55
090e2e,1,57
1c809b,2,52
03b332,2,47
2.84E+03,1,56
1041d3,1,37
10c9c9,2,31
1a5092,2,36
178faa,2,15
12a1af,2,31
1d9bd2,1,34
0ab31b,1,36
1387ab,1,38
19b96e,2,52
13d8aa,1,40
00fb65,1,36
0a3126,2,37
1091db,2,30
001e1e,2,47
0434bc,1,39
02f48c,1,25
0727b9,2,4
0aa9d7,2,40
1.01E+03,1,43
1ad069,1,68
008c14,2,46
14f3c9,2,25
0fb37c,1,32
180c03,1,75
13d389,2,37
9.82E+04,2,48
121691,2,26
0d1af0,1,47
1641f5,1,29
161acb,1,51
178fa5,2,1
1a0a4e,2,41
01548f,1,32
1a7e91,1,55
14552d,2,40
74214,2,31
08fcff,1,48
58821,2,40
1297c2,2,38
1ab2c0,2,62
16c0f7,2,58
14b25b,2,24
1156b1,2,29
2.78E+03,1,35
1dcf6a,2,59
1ada77,1,41
0b9c30,1,35
17ced6,2,52
0bdacd,1,56
61537,2,56
1529cd,1,27
100a21,1,70
0f8127,1,47
0b70ad,1,68
10594c,2,40
0800dd,1,55
02c139,2,32
56753,1,0
13560d,2,25
074aa1,2,41
1beaaa,1,11
0a44f2,1,47
73727,2,26
04e572,2,53
04536a,2,50
1962bf,2,71
0250d2,2,29
0173a4,1,44
1.60E+03,2,33
1b4dc5,1,31
149bf9,2,23
1531a1,2,56
112a2a,1,65
1b9dff,1,47
1c9210,1,42
6860,1,45
1639ba,2,24
12c783,2,0
53483,1,37
0a72fa,2,26
0af334,1,54
11d07a,2,32
19d5ba,1,34
05615c,1,23
0cd786,2,26
197252,1,51
13cbce,1,41
052eda,1,29
0c248e,2,36
192a99,2,32
16c316,2,24
010b9a,2,66
015bad,1,55
0f0ca1,1,30
161302,1,59
1c1e5f,1,30
0d5a37,2,1
62372,2,56
1db92a,1,2
15f920,1,34
128663,2,40
05f136,1,35
1364c0,1,79
184142,2,54
12a8f4,2,34
156212,2,41
01cfb8,1,26
07dd0b,1,39
04f8ae,1,30
1dc648,2,50
191122,2,54
07d38c,2,37
17142f,2,42
153d46,2,48
102e4d,2,21
1023cc,1,61
1a148c,2,19
10de97,1,73
0436da,2,41
06bd56,2,85
10ab59,2,32
072db7,2,42
0cfbc2,1,43
0dff7e,2,66
1d71b4,2,56
181cc9,2,45
1682b5,2,33
1e8242,2,46
12605,2,55
0dc50a,2,65
17f0c4,1,34
01fd97,1,28
0b2aa7,2,32
1ae808,2,31
0f3b33,2,43
0ac992,2,36
131f35,2,43
1b6fef,2,34
018b51,2,55
1d591d,2,49
16b09d,2,39
13d80c,2,31
12eaab,1,59
10f0c6,1,49
0c67d0,1,4
1e4f9f,2,43
0e40a0,2,61
1ac3ee,1,38
0ddd31,2,31
11bb61,2,34
1a7999,1,56
0ef8bb,2,27
074c03,1,59
110649,2,22
1893fd,2,35
0547db,1,37
03f26e,1,52
15161e,2,25
95200,2,79
0553bb,1,53
16087d,2,51
15f92b,2,67
0e148b,1,32
0c930d,1,23
1afa76,1,19
07bc34,1,34
34059,2,41
0e3f8e,2,60
086b32,1,32
00b9ed,2,33
0d2f4b,2,63
0097d2,2,28
1b2372,2,41
095ab7,2,32
09981e,2,27
122a7b,2,51
0c6bf0,2,35
0489a5,1,56
062c5b,2,62
10b59f,2,57
161c8c,2,33
0dd479,1,38
0db228,1,51
0d5aa2,1,2
07394a,1,1
15f0ce,2,55
005ed2,1,34
170883,1,5
112030,1,24
03e6c6,2,40
028f97,2,51
066dd8,1,42
14db35,2,43
0a5e09,2,38
17c109,2,73
13364c,2,33
1e60a6,1,76
04fe6b,2,54
1b526d,2,25
074d5a,2,43
0bc7bc,2,35
0be5ff,1,58
0c8300,2,54
6.10E+84,2,25
0bf8e7,2,25
0f3589,1,46
1e8386,1,53
044e2e,1,55
1170fb,2,38
0f7490,2,28
007f0e,2,83
079d38,1,41
1869f4,1,28
1ba723,2,32
1d220b,1,53
123dae,2,39
0c1204,2,52
0341c0,2,41
1d2313,2,30
0c0f8a,1,22
0756f5,1,28
0311a6,2,49
0d65dd,2,52
14ecca,1,64
0c2853,2,50
1adf91,1,48
04f99b,2,31
10eac9,1,44
0c5fd2,1,40
04835a,2,39
0371b1,2,21
1b8a96,2,73
19458a,1,35
0d467b,2,32
12c03c,2,55
0f4e4b,1,54
1cc876,2,31
05af42,2,35
11795d,1,37
02522c,2,55
137880,2,33
1a3b4a,1,13
18b03c,1,31
0765f4,1,38
02ef29,1,66
00abcb,1,60
121caa,2,37
0eca00,2,34
0e45d6,2,60
14b6d9,1,64
1400f6,1,54
0050ea,2,38
1d0500,1,33
0de273,1,19
090bdf,1,4
125b92,1,20
0e5795,1,34
1.07E+04,2,51
1e2822,2,0
1caf8a,2,29
02ddc7,2,25
12cc90,1,26
154bba,1,27
13ce0b,1,28
0e8abc,2,57
1c11b8,2,46
0b8f36,2,45
095dd3,2,36
101bf8,2,28
1.00E+67,1,48
045bfd,1,27
02e12d,2,49
17c7a0,1,50
74720,2,41
63865,1,59
12b86f,2,72
046a72,1,34
02ae53,1,45
07084a,1,57
024bcc,2,29
1e7868,1,42
09df45,1,42
12aaaf,2,39
0dc9d2,2,72
16689d,1,53
1114ad,1,72
1470bb,2,20
0ab0bf,1,71
07c416,1,50
0ae966,2,69
1289cc,1,67
03aef3,1,0
14ac9c,1,59
96775,2,29
1cb5ec,1,41
1ac818,2,19
0dbf4c,2,51
0ffaa8,2,26
1dfcb5,1,41
178a42,2,51
03a13a,1,34
072ad8,2,25
187c71,2,49
11ef64,2,65
0b46fc,2,22
00a2d6,2,87
0af01e,2,23
1e4862,1,61
097f5a,2,77
1.82E+64,1,31
0234d0,2,49
08268c,1,47
0c85e5,1,44
11aaf3,2,41
0377be,2,41
1.36E+94,2,24
0e441e,1,50
0d20ac,1,68
13030,2,61
05a802,2,44
122bc4,2,45
1c6a3e,2,15
198e1a,2,27
17f46b,1,43
1dd3e7,1,47
73919,2,44
05b363,2,32
89840,2,49
12f0f1,1,30
1e6be5,1,58
0d0c1a,2,50
065cf2,1,1
1.64E+12,1,69
129779,2,17
12d699,1,58
29106,1,31
090a66,1,35
0810d6,1,31
03a57e,1,57
005bd7,2,90
11a0c7,2,41
079a76,2,72
0de478,2,32
1e2c3b,2,25
0ba9a7,1,55
1d67d0,1,45
051e0d,2,2
1851d2,1,14
9248,2,46
11a51e,2,34
0bc39c,2,57
0ca64f,2,65
05370c,1,29
031efe,1,34
1d08df,1,46
144c4e,1,41
27848,1,55
41605,1,90
0c1816,1,76
123f7b,2,14
0e95cf,1,61
1a745d,1,48
0a01cc,1,23
1b39b7,2,47
102aa6,1,24
1b7220,1,31
06a6d6,1,67
1c3196,2,36
1e7fce,2,30
0a73ca,1,32
02ec2b,1,25
07a655,2,30
079f8b,1,34
0c7834,2,13
15cfe7,2,31
107c06,2,44
00fdda,1,34
15418,2,61
0dd3c8,2,74
078d71,2,42
16ae3d,2,29
1b4d04,2,47
141d20,2,40
1bef47,2,48
0ce503,2,53
17786d,2,23
0a64f9,2,63
0eb397,1,72
1a875b,1,50
011f0e,2,39
160d41,2,38
05d637,2,41
155481,1,78
0a3d98,1,35
191a5d,2,56
10809f,2,43
18c6c0,1,49
0a88fd,1,36
1606a7,2,48
0fde1d,2,41
1.10E+31,2,57
89067,2,75
0f9848,1,72
0da65a,1,38
03f6bd,2,34
0f33cc,2,34
093efb,2,37
0c080d,1,40
1cc8b7,2,50
1d91aa,2,50
143077,2,38
0dc521,2,62
09e7fb,2,57
1cc5e2,2,79
00c0c6,1,33
01643b,1,22
19f417,1,49
19dc76,2,74
1ac3f9,2,55
171277,1,33
037c28,1,39
12edbe,1,46
1263b7,1,20
08400d,1,44
1b84ce,1,46
0fa7bd,2,29
18cf4a,2,45
0cf8a6,1,25
109389,2,40
1ca0e2,2,31
020c24,2,32
15a7cc,2,52
1bd324,2,36
03526f,1,77
0426fb,1,41
1243d0,1,23
0e2fab,2,0
0808b0,2,60
17f13c,1,32
1dbf32,2,44
1449c8,2,40
011c89,1,40
185056,1,45
0007bd,2,38
18747c,2,23
0b1f9c,1,29
11d9e4,1,6
2.00E+12,2,3
0be3c7,1,27
8771,2,53
183832,2,81
07b40a,1,40
11c028,1,26
037c45,2,59
05f8ab,2,59
07c330,1,55
92708,2,39
00b889,2,62
0369fe,1,22
067fa0,1,57
0737b8,1,60
169132,2,52
06b524,2,65
0fc8dc,1,21
15a245,2,56
106ec7,2,42
0f0c56,1,7
1e6561,2,37
0d4cdb,1,35
084cb6,1,28
0f324c,1,29
41699,2,32
0cdc60,2,61
0f544b,2,31
13d27e,2,36
0c66dc,1,46
34781,2,51
096bf1,2,42
140ac2,2,43
0992c5,2,27
023bdb,2,19
0be01f,2,42
78402,2,46
084b49,1,28
14013,1,24
1b1c06,2,19
148509,1,72
33221,1,34
19d7cf,2,72
184910,2,70
18e8e9,2,44
0a2d43,1,28
0f47f4,1,1
1aa30e,1,49
02f508,2,76
0b747a,2,25
0407f6,1,3
18a265,1,32
00dbf6,2,65
0f9321,1,30
192240,1,26
1dff6f,2,35
0c5b2c,2,36
031d34,1,45
0bb8b1,1,46
178bfc,2,22
1c8497,1,28
1c401c,1,71
05a43f,1,48
0487c6,2,63
1669b5,2,56
17aefb,2,37
10b574,2,23
091f44,1,44
1ca8f5,1,29
1e4cd6,2,34
0b069e,2,44
64115,2,48
47323,1,34
0fb692,2,65
0c489b,2,31
41677,2,31
193aa3,2,28
186960,1,47
1b172e,1,37
05a61e,2,31
1b4547,2,53
1ad7f6,2,48
1.55E+12,2,29
199a98,2,73
0f94e7,1,33
17446,2,53
148e9f,1,1
75418,1,60
126740,1,53
12ef20,1,24
1352ea,2,73
14bfbb,2,32
10480e,2,45
04ba31,1,36
1e25ed,2,85
1303b7,1,26
1d5109,1,26
11951b,1,33
02fa6e,2,59
16fffe,1,65
055c4c,1,45
06a365,1,66
0cde70,1,61
0ed78c,2,33
17b8b5,2,23
87569,2,38
188f19,2,31
0e1384,1,30
197355,2,27
0a3c50,1,58
1b3cb0,2,47
154a2f,2,38
1d2e58,1,34
0d5b6c,1,42
1c524b,1,45
11505d,1,31
08cb13,2,38
0fdcd2,2,29
12884c,2,41
193db5,2,45
158175,2,21
0fdea8,2,48
0e8570,2,38
1b81dc,1,33
1a396b,2,30
1863b0,2,68
193806,1,54
0d739f,1,47
05f954,1,24
0bf80c,1,82
0d3cfa,2,32
195249,2,45
161bbd,1,40
166488,1,68
1ba138,1,25
16fceb,1,29
02ac78,1,62
163dc4,2,25
16863e,2,24
0d829e,2,55
0bc78d,2,51
153be7,1,14
062f18,1,51
13845a,2,33
155b3e,1,20
0945de,2,32
05a572,2,33
0a571b,1,69
0b94b1,1,41
01b968,1,53
1.49E+10,1,50
140581,2,28
1ad482,1,61
0c4569,2,80
1ac7b6,2,56
1a50ad,2,56
0e9105,2,47
0e59f7,2,46
62645,1,66
105124,1,24
0d2e4a,2,29
0d05c6,1,51
12c6ea,2,39
07d17c,1,47
076b15,1,56
0ae18a,1,59
05f113,1,49
0c0a91,2,27
6399,2,34
1c8018,1,49
0f5fcb,2,43
135ba5,2,50
06b8c8,1,40
1d2a40,1,26
0d34d1,2,32
1029cb,1,46
096aaa,1,25
1346cc,2,53
17cdac,1,74
1b3dec,1,43
61785,2,47
45294,2,58
05f17f,1,86
0ef7d0,1,16
153a8d,1,61
07b66d,2,40
13da63,2,56
00a127,1,24
0f7f78,1,60
0449de,1,38
0cc9e3,1,26
1a64b8,1,26
01fee5,2,80
0024ea,2,42
4.89E+05,1,41
05cbf2,2,37
1652cb,1,34
1c5976,1,37
0529f7,2,0
0c15a9,2,0
1103ee,2,36
0bdb2e,1,0
1405ed,1,47
151455,1,50
02dddc,2,44
095bee,1,24
0691b4,1,32
1c904e,1,47
03c559,1,53
1d9d6c,2,44
004a3e,1,63
19091c,2,30
04ae8d,2,9
6.00E+303,2,65
1ca6eb,1,47
138eb5,1,30
1ba21f,1,25
1.02E+07,2,44
033bf2,1,39
0aed65,2,33
0df6d5,2,40
1e4d95,2,27
1962be,1,37
00f7f9,2,45
